Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
955,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
956,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
957,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
958,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
959,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
960,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
961,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
962,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
963,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
964,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
965,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
966,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
967,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
968,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
969,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
970,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
971,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
972,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
973,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
974,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
975,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
976,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
977,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
978,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
979,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
980,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
981,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
982,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
983,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
984,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
985,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
986,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
987,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
988,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
989,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
990,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
991,10.54972846,-4.769783495,0.7706759165,-10.54972846,-4.769783495,0.7706759165
992,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
993,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
994,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
995,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
996,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
997,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
998,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
999,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
